date,review,rating,title,lemmatized_review,top_emotion,emotion_score,sentiment_label,product_type,issue_type
2026-05-07,it’s soo good if you get spotify premium there is a lot of things that are help full.,5,the best music app,it ’ soo good if you get spotify premium there be a lot of thing that be help full .,Positive,0.8948842883110046,LABEL_2,General,"Monetization, Customer Service"
2026-05-07,Perfect,5,Perfect,perfect,Neutral,0.8944947123527527,LABEL_2,General,General
2026-05-07,"for context, i have premium, but ignoring that, it has just about everything, im yet to find something that isn't on here. they make really good recommendations based off your taste, and ive found a ton of new stuff because of it. overall its phenomenal, just wish they'd make their own ipod and that they didn't discontinue the spotify car thing (look it up, its awesome.) yeah id highly recommend",5,everything it should do and more,"for context , I have premium , but ignore that , it have just about everything , I m yet to find something that be not on here . they make really good recommendation base off your taste , and I ve find a ton of new stuff because of it . overall its phenomenal , just wish they would make their own ipod and that they do not discontinue the spotify car thing ( look it up , its awesome . ) yeah i d highly recommend",Positive,0.6609545946121216,LABEL_2,General,"Monetization, Recommendation"
2026-05-07,I did four stars because of the ads.,4,Review,I do four star because of the ad .,Neutral,0.4382551610469818,LABEL_1,General,Monetization
2026-05-07,Spotify is the best app ever idk what I would do with out it🥹🥹🥹✌🏿,5,The best🥹,spotify be the good app ever idk what I would do with out it🥹🥹🥹 ✌ 🏿,Neutral,0.6101292371749878,LABEL_2,General,General
2026-05-07,"this is the best music app out there. I’ve been a subscriber for over 10 years, and it’s constantly improving and trying to add more to the plan that keeps on giving! I would say I would like more of a community to find music within people. it’s heading that direction it seems as of now, but that’s the only desire that I would enjoy going forward.",5,best music app out there,"this be the good music app out there . I ’ve be a subscriber for over 10 year , and it ’ constantly improve and try to add more to the plan that keep on give ! I would say I would like more of a community to find music within people . it ’ head that direction it seem as of now , but that ’s the only desire that I would enjoy go forward .",Positive,0.9114558696746826,LABEL_2,Music,Monetization
2026-05-07,Tuffest music my name melo rember me,5,67,tuff music my name melo rember I,Negative,0.5084946155548096,LABEL_1,Music,General
2026-05-07,I like how I can listen to music when my phone is turned off,5,L,I like how I can listen to music when my phone be turn off,Positive,0.9874215126037598,LABEL_2,Music,General
2026-05-07,We gotta pay to listen to music what if everybody delete this ? Please don’t do it,1,Payment,we get to pay to listen to music what if everybody delete this ? please do n’t do it,Negative,0.46579477190971375,LABEL_0,Music,Monetization
2026-05-07,My favorite music app,5,Love,my favorite music app,Positive,0.9050241112709045,LABEL_2,Music,General
2026-05-07,I only put four since the repetition with the adds other than that though great spot,4,Great app but,I only put four since the repetition with the add other than that though great spot,Neutral,0.7668973803520203,LABEL_2,General,Monetization
2026-05-07,Years and decades of songs at the touch I’ve been using Spotify so back then and it was the best way to tone down haters and people that talk to much but in all best music app ever,5,The lifetime that will be remembered,year and decade of song at the touch I ’ve be use spotify so back then and it be the good way to tone down hater and people that talk to much but in all good music app ever,Neutral,0.7380968928337097,LABEL_2,Music,Monetization
2026-05-07,The volume control on podcasts only displays when the phones mechanical sound control buttons are pushed. Then you can micro adjust the volume widget on the screen.  The widget quickly disappears if not touched. Why not display it all the time!,4,Volume control on screen,the volume control on podcast only display when the phone mechanical sound control button be push . then you can micro adjust the volume widget on the screen .   the widget quickly disappear if not touch . why not display it all the time !,Positive,0.6083145141601562,LABEL_1,Podcast,"Monetization, Design/UI"
2026-05-07,The greatest app of all time,5,Spotify,the great app of all time,Neutral,0.5299728512763977,LABEL_2,General,General
2026-05-07,It helps me escape hard times helps me a lot This app is sooo good. You can listen. To your favorite. song or Rapr lyrics iLove the the song you can listen to lil peep every single rapper you like you can listen to And you don’t even have to go on YouTube and search for their name I love the app so much it’s so fun,5,Spotify,it help I escape hard time help I a lot this app be sooo good . you can listen . to your favorite . song or rapr lyric ilove the the song you can listen to lil peep every single rapper you like you can listen to and you do not even have to go on youtube and search for their name I love the app so much it ’ so fun,Positive,0.8917142152786255,LABEL_2,Music,Customer Service
2026-05-07,I love how easy it is to do,5,Good,I love how easy it be to do,Positive,0.9856064915657043,LABEL_2,General,General
2026-05-07,Love this app it always gives me the best new music,5,The best,love this app it always give I the good new music,Positive,0.9114046096801758,LABEL_2,Music,General
2026-05-07,I’ve used Spotify for years and have always been pleased both with the amount of content and the UI. I’m just one of millions who think so. I’ve considered alternatives but Spotify works for me.,5,Simply the Best,I ’ve use spotify for year and have always be pleased both with the amount of content and the ui . I ’m just one of million who think so . I ’ve consider alternative but spotify work for I .,Positive,0.4614574611186981,LABEL_2,General,Design/UI
2026-05-07,Great music,5,Good Vybez,great music,Positive,0.867965042591095,LABEL_2,Music,General
2026-05-07,"I’m so excited to see that the overlords at Spotify have fixed their poor decision to remove this great show several years ago. I’ve listened to Jeff and Shannon for many years following them on different platforms. They inform their audience of the day’s news events in a fun, entertaining and engaging way. The pair remind me of Rush Limbaugh and Paul Harvey.  Be open minded and give the MG Show a listen.",5,MG Show,"I ’m so excited to see that the overlord at spotify have fix their poor decision to remove this great show several year ago . I ’ve listen to jeff and shannon for many year follow they on different platform . they inform their audience of the day ’s news event in a fun , entertaining and engaging way . the pair remind I of rush limbaugh and paul harvey .   be open minded and give the mg show a listen .",Positive,0.9608368277549744,LABEL_2,Podcast,Technical
2026-05-07,"I love Spotify! One can pull up any song anytime !
Spotify is GREAT !",5,ZZ Gianni,"I love spotify ! one can pull up any song anytime ! 
 spotify be great !",Positive,0.9126271605491638,LABEL_2,Music,General
2026-05-07,It is great to have an app that holds memories like the ones you get from playing your favorite music. I love it!,5,A refreshing app,it be great to have an app that hold memory like the one you get from play your favorite music . I love it !,Positive,0.9682180285453796,LABEL_2,Music,General
